"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"prime","29425","{""responseInput"":""A man walking to the left""}","survey-html-form","2","1055360","neutral","","","","","",""
"questionnaire","62292","{""prompt1"":1,""prompt2"":3,""prompt3"":3,""prompt4"":1,""prompt5"":3,""prompt6"":2,""prompt7"":0,""prompt8"":0,""prompt9"":0,""prompt10"":2}","survey-likert","3","1117661","","[0,1,2,3,4,5,6,7,8,9]","","","","",""
"est","738","r","html-keyboard-response","6","1124688","","","practice","laundry","red","neutral","true"
"est","773","b","html-keyboard-response","8","1125718","","","practice","village","blue","neutral","true"
"est","771","g","html-keyboard-response","10","1126746","","","practice","helmet","green","neutral","true"
"est","510","g","html-keyboard-response","12","1127512","","","practice","holiday","green","neutral","true"
"est","593","r","html-keyboard-response","14","1128361","","","practice","elevator","red","neutral","true"
"est","642","b","html-keyboard-response","16","1129259","","","practice","library","blue","neutral","true"
"est","443","b","html-keyboard-response","18","1129956","","","practice","journal","blue","neutral","true"
"est","468","g","html-keyboard-response","20","1130679","","","practice","airport","green","neutral","true"
"est","378","g","html-keyboard-response","22","1131312","","","practice","blanket","green","neutral","true"
"est","541","r","html-keyboard-response","24","1132108","","","practice","journal","blue","neutral","false"
"est","1125","g","html-keyboard-response","26","1133488","","","practice","curtain","green","neutral","true"
"est","556","b","html-keyboard-response","28","1134301","","","practice","blanket","green","neutral","false"
"est","1047","g","html-keyboard-response","30","1135603","","","practice","diamond","green","neutral","true"
"est","635","b","html-keyboard-response","32","1136494","","","practice","bicycle","blue","neutral","true"
"est","836","r","html-keyboard-response","34","1137587","","","practice","stadium","red","neutral","true"
"est","650","g","html-keyboard-response","36","1138492","","","practice","holiday","green","neutral","true"
"est","481","b","html-keyboard-response","38","1139229","","","practice","balloon","blue","neutral","true"
"est","620","g","html-keyboard-response","40","1140104","","","practice","jacket","green","neutral","true"
"est","796","r","html-keyboard-response","42","1141157","","","practice","village","red","neutral","true"
"est","508","r","html-keyboard-response","44","1141920","","","practice","sandbox","red","neutral","true"
"est","399","r","html-keyboard-response","46","1142575","","","practice","laundry","red","neutral","true"
"est","1082","b","html-keyboard-response","48","1143913","","","practice","library","blue","neutral","true"
"est","574","g","html-keyboard-response","50","1144741","","","practice","cushion","green","neutral","true"
"est","588","r","html-keyboard-response","52","1145584","","","practice","caramel","red","neutral","true"
"est","359","r","html-keyboard-response","54","1146198","","","practice","cabinet","red","neutral","true"
"est","1017","g","html-keyboard-response","56","1147471","","","practice","printer","green","neutral","true"
"est","436","g","html-keyboard-response","58","1148163","","","practice","cabinet","green","neutral","true"
"est","1293","r","html-keyboard-response","60","1149710","","","practice","plastic","red","neutral","true"
"est","678","b","html-keyboard-response","62","1150643","","","practice","picture","blue","neutral","true"
"est","465","b","html-keyboard-response","64","1151363","","","practice","picture","blue","neutral","true"
