"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"prime","19755","{""responseInput"":""A man slumped over on his desk and computer after working too hard.""}","survey-html-form","2","25085","failure","","","","","",""
"questionnaire","89716","{""prompt1"":2,""prompt2"":3,""prompt3"":1,""prompt4"":3,""prompt5"":4,""prompt6"":3,""prompt7"":3,""prompt8"":1,""prompt9"":2,""prompt10"":1}","survey-likert","3","114806","","[0,1,2,3,4,5,6,7,8,9]","","","","",""
"est","961","g","html-keyboard-response","6","122133","","","practice","blanket","green","neutral","true"
"est","645","r","html-keyboard-response","8","123034","","","practice","sandbox","red","neutral","true"
"est","575","g","html-keyboard-response","10","123864","","","practice","laundry","green","neutral","true"
"est","407","r","html-keyboard-response","12","124526","","","practice","balloon","red","neutral","true"
"est","438","g","html-keyboard-response","14","125220","","","practice","sandbox","green","neutral","true"
"est","1356","b","html-keyboard-response","16","126831","","","practice","blanket","blue","neutral","true"
"est","1155","r","html-keyboard-response","18","128241","","","practice","cushion","red","neutral","true"
"est","384","g","html-keyboard-response","20","128880","","","practice","cushion","green","neutral","true"
"est","405","b","html-keyboard-response","22","129540","","","practice","stadium","blue","neutral","true"
"est","484","b","html-keyboard-response","24","130279","","","practice","balloon","blue","neutral","true"
"est","581","r","html-keyboard-response","26","131116","","","practice","picture","red","neutral","true"
"est","541","b","html-keyboard-response","28","131912","","","practice","lantern","blue","neutral","true"
"est","432","g","html-keyboard-response","30","132599","","","practice","bicycle","green","neutral","true"
"est","402","r","html-keyboard-response","32","133256","","","practice","airport","red","neutral","true"
"est","527","r","html-keyboard-response","34","134040","","","practice","journal","red","neutral","true"
"est","466","r","html-keyboard-response","36","134762","","","practice","plastic","red","neutral","true"
"est","361","r","html-keyboard-response","38","135379","","","practice","battery","red","neutral","true"
"est","571","g","html-keyboard-response","40","136204","","","practice","uniform","green","neutral","true"
"est","486","b","html-keyboard-response","42","136945","","","practice","helmet","blue","neutral","true"
"est","482","b","html-keyboard-response","44","137681","","","practice","journal","green","neutral","false"
"est","555","r","html-keyboard-response","46","138489","","","practice","holiday","red","neutral","true"
"est","624","g","html-keyboard-response","48","139368","","","practice","jacket","green","neutral","true"
"est","445","g","html-keyboard-response","50","140069","","","practice","village","green","neutral","true"
"est","405","g","html-keyboard-response","52","140728","","","practice","cabinet","green","neutral","true"
"est","409","g","html-keyboard-response","54","141391","","","practice","battery","green","neutral","true"
"est","395","g","html-keyboard-response","56","142040","","","practice","monitor","green","neutral","true"
"est","412","r","html-keyboard-response","58","142705","","","practice","picture","red","neutral","true"
"est","351","b","html-keyboard-response","60","143312","","","practice","plastic","blue","neutral","true"
"est","438","r","html-keyboard-response","62","144005","","","practice","printer","red","neutral","true"
"est","612","b","html-keyboard-response","64","144871","","","practice","caramel","blue","neutral","true"
"est","682","g","html-keyboard-response","66","145808","","","practice","lantern","green","neutral","true"
"est","440","g","html-keyboard-response","68","146503","","","practice","stadium","green","neutral","true"
"est","458","g","html-keyboard-response","70","147217","","","practice","jacket","green","neutral","true"
"est","739","r","html-keyboard-response","72","148211","","","practice","airport","red","neutral","true"
"est","559","r","html-keyboard-response","74","149025","","","practice","village","red","neutral","true"
"est","444","r","html-keyboard-response","76","149723","","","practice","highway","red","neutral","true"
"est","788","r","html-keyboard-response","79","151768","","","emotionA","defeat","red","emotionA","true"
"est","432","b","html-keyboard-response","81","152455","","","emotionA","doubtful","blue","emotionA","true"
"est","370","b","html-keyboard-response","83","153081","","","emotionA","diamond","blue","neutral","true"
"est","399","g","html-keyboard-response","85","153734","","","emotionA","weakness","red","emotionA","false"
"est","491","r","html-keyboard-response","87","154479","","","emotionA","downfall","red","emotionA","true"
"est","520","g","html-keyboard-response","89","155253","","","emotionA","mistake","green","emotionA","true"
"est","404","r","html-keyboard-response","91","155911","","","emotionA","insecurity","red","emotionA","true"
"est","457","g","html-keyboard-response","93","156623","","","emotionA","diamond","green","neutral","true"
"est","525","r","html-keyboard-response","95","157402","","","emotionA","disappoint","blue","emotionA","false"
"est","500","b","html-keyboard-response","97","158157","","","emotionA","battery","blue","neutral","true"
"est","449","r","html-keyboard-response","99","158860","","","emotionA","sandbox","red","neutral","true"
"est","701","b","html-keyboard-response","101","159817","","","emotionA","doubtful","blue","emotionA","true"
"est","616","b","html-keyboard-response","103","160688","","","emotionA","struggle","blue","emotionA","true"
"est","630","r","html-keyboard-response","105","161573","","","emotionA","elevator","red","neutral","true"
"est","477","r","html-keyboard-response","107","162306","","","emotionA","cabinet","red","neutral","true"
"est","347","g","html-keyboard-response","109","162909","","","emotionA","machine","green","neutral","true"
"est","642","r","html-keyboard-response","111","163806","","","emotionA","ceiling","red","neutral","true"
"est","482","b","html-keyboard-response","113","164542","","","emotionA","laundry","blue","neutral","true"
"est","512","r","html-keyboard-response","115","165309","","","emotionA","weakness","red","emotionA","true"
"est","447","g","html-keyboard-response","117","166009","","","emotionA","cabinet","green","neutral","true"
"est","458","r","html-keyboard-response","119","166720","","","emotionA","uniform","red","neutral","true"
"est","763","g","html-keyboard-response","121","167737","","","emotionA","lantern","green","neutral","true"
"est","552","b","html-keyboard-response","123","168543","","","emotionA","monitor","blue","neutral","true"
"est","568","b","html-keyboard-response","125","169366","","","emotionA","highway","blue","neutral","true"
"est","516","b","html-keyboard-response","127","170137","","","emotionA","struggle","blue","emotionA","true"
"est","447","r","html-keyboard-response","129","170839","","","emotionA","diamond","green","neutral","false"
"est","462","r","html-keyboard-response","131","171555","","","emotionA","insecurity","red","emotionA","true"
"est","354","g","html-keyboard-response","133","172164","","","emotionA","machine","green","neutral","true"
"est","584","b","html-keyboard-response","135","173003","","","emotionA","defeat","blue","emotionA","true"
"est","555","g","html-keyboard-response","137","173812","","","emotionA","downfall","green","emotionA","true"
"est","526","b","html-keyboard-response","139","174592","","","emotionA","frustrate","blue","emotionA","true"
"est","643","r","html-keyboard-response","141","175489","","","emotionA","disappoint","green","emotionA","false"
"est","492","r","html-keyboard-response","143","176235","","","emotionA","mistake","red","emotionA","true"
"est","500","b","html-keyboard-response","145","176989","","","emotionA","setback","blue","emotionA","true"
"est","647","b","html-keyboard-response","147","177890","","","emotionA","receipt","blue","neutral","true"
"est","625","b","html-keyboard-response","149","178770","","","emotionA","printer","blue","neutral","true"
"est","1092","r","html-keyboard-response","152","181121","","","emotionB","winner","red","emotionB","true"
"est","371","g","html-keyboard-response","154","181747","","","emotionB","confidence","green","emotionB","true"
"est","586","r","html-keyboard-response","156","182587","","","emotionB","plastic","red","neutral","true"
"est","601","b","html-keyboard-response","158","183443","","","emotionB","flourish","blue","emotionB","true"
"est","516","r","html-keyboard-response","160","184214","","","emotionB","highway","red","neutral","true"
"est","355","r","html-keyboard-response","162","184823","","","emotionB","mastery","red","emotionB","true"
"est","355","r","html-keyboard-response","164","185432","","","emotionB","victory","red","emotionB","true"
"est","492","b","html-keyboard-response","166","186178","","","emotionB","glorious","blue","emotionB","true"
"est","370","b","html-keyboard-response","168","186802","","","emotionB","conquer","blue","emotionB","true"
"est","386","r","html-keyboard-response","170","187442","","","emotionB","library","green","neutral","false"
"est","520","g","html-keyboard-response","172","188217","","","emotionB","confidence","green","emotionB","true"
"est","467","g","html-keyboard-response","174","188939","","","emotionB","bicycle","green","neutral","true"
"est","425","b","html-keyboard-response","176","189620","","","emotionB","library","blue","neutral","true"
"est","502","g","html-keyboard-response","178","190376","","","emotionB","stadium","green","neutral","true"
"est","457","g","html-keyboard-response","180","191088","","","emotionB","champion","green","emotionB","true"
"est","412","b","html-keyboard-response","182","191754","","","emotionB","glorious","blue","emotionB","true"
"est","436","r","html-keyboard-response","184","192445","","","emotionB","curtain","green","neutral","false"
"est","452","b","html-keyboard-response","186","193153","","","emotionB","ceiling","blue","neutral","true"
"est","475","r","html-keyboard-response","188","193883","","","emotionB","elevator","red","neutral","true"
"est","874","b","html-keyboard-response","190","195012","","","emotionB","elevator","blue","neutral","true"
"est","740","r","html-keyboard-response","192","196006","","","emotionB","mastery","red","emotionB","true"
"est","574","b","html-keyboard-response","194","196834","","","emotionB","superior","blue","emotionB","true"
"est","708","g","html-keyboard-response","196","197797","","","emotionB","champion","green","emotionB","true"
"est","540","b","html-keyboard-response","198","198591","","","emotionB","curtain","blue","neutral","true"
"est","529","b","html-keyboard-response","200","199375","","","emotionB","machine","green","neutral","false"
"est","489","b","html-keyboard-response","202","200118","","","emotionB","holiday","blue","neutral","true"
"est","426","r","html-keyboard-response","204","200799","","","emotionB","victory","red","emotionB","true"
"est","728","r","html-keyboard-response","206","201782","","","emotionB","winner","red","emotionB","true"
"est","471","r","html-keyboard-response","208","202506","","","emotionB","curtain","red","neutral","true"
"est","492","b","html-keyboard-response","210","203252","","","emotionB","library","blue","neutral","true"
"est","393","g","html-keyboard-response","212","203898","","","emotionB","progress","green","emotionB","true"
"est","395","b","html-keyboard-response","214","204548","","","emotionB","ceiling","blue","neutral","true"
"est","389","g","html-keyboard-response","216","205192","","","emotionB","printer","green","neutral","true"
"est","383","b","html-keyboard-response","218","205831","","","emotionB","bicycle","green","neutral","false"
"est","414","b","html-keyboard-response","220","206500","","","emotionB","superior","blue","emotionB","true"
"est","397","b","html-keyboard-response","222","207152","","","emotionB","flourish","blue","emotionB","true"

