"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"prime","11603","{""responseInput"":""A man walking while wearing an orange shirt and jeans ""}","survey-html-form","2","21050","neutral","","","","","",""
"questionnaire","74524","{""prompt1"":4,""prompt2"":4,""prompt3"":0,""prompt4"":2,""prompt5"":2,""prompt6"":3,""prompt7"":3,""prompt8"":1,""prompt9"":3,""prompt10"":3}","survey-likert","3","95578","","[0,1,2,3,4,5,6,7,8,9]","","","","",""
"est","949","g","html-keyboard-response","6","106933","","","practice","helmet","green","neutral","true"
"est","597","g","html-keyboard-response","8","107785","","","practice","sandbox","green","neutral","true"
"est","742","r","html-keyboard-response","10","108782","","","practice","jacket","red","neutral","true"
"est","773","g","html-keyboard-response","12","109811","","","practice","battery","green","neutral","true"
"est","555","g","html-keyboard-response","14","110624","","","practice","cabinet","green","neutral","true"
"est","623","r","html-keyboard-response","16","111502","","","practice","balloon","red","neutral","true"
"est","548","b","html-keyboard-response","18","112307","","","practice","cabinet","blue","neutral","true"
"est","956","r","html-keyboard-response","20","113520","","","practice","machine","red","neutral","true"
"est","549","g","html-keyboard-response","22","114325","","","practice","cushion","green","neutral","true"
"est","541","b","html-keyboard-response","24","115123","","","practice","monitor","blue","neutral","true"
"est","1447","g","html-keyboard-response","26","116826","","","practice","jacket","green","neutral","true"
"est","555","g","html-keyboard-response","28","117638","","","practice","village","green","neutral","true"
"est","431","g","html-keyboard-response","30","118323","","","practice","blanket","green","neutral","true"
"est","467","g","html-keyboard-response","32","119043","","","practice","journal","green","neutral","true"
"est","449","g","html-keyboard-response","34","119747","","","practice","uniform","green","neutral","true"
"est","582","r","html-keyboard-response","36","120584","","","practice","machine","red","neutral","true"
"est","509","r","html-keyboard-response","38","121348","","","practice","stadium","red","neutral","true"
"est","736","r","html-keyboard-response","40","122337","","","practice","elevator","red","neutral","true"
"est","412","r","html-keyboard-response","42","123003","","","practice","cushion","red","neutral","true"
"est","575","b","html-keyboard-response","44","123834","","","practice","balloon","blue","neutral","true"
"est","1114","g","html-keyboard-response","46","125204","","","practice","journal","green","neutral","true"
"est","692","b","html-keyboard-response","48","126152","","","practice","printer","blue","neutral","true"
"est","799","g","html-keyboard-response","50","127204","","","practice","printer","green","neutral","true"
"est","498","b","html-keyboard-response","52","127957","","","practice","airport","blue","neutral","true"
"est","535","r","html-keyboard-response","54","128748","","","practice","picture","red","neutral","true"
"est","610","r","html-keyboard-response","56","129613","","","practice","village","green","neutral","false"
"est","902","g","html-keyboard-response","58","130769","","","practice","battery","green","neutral","true"
"est","560","r","html-keyboard-response","60","131585","","","practice","airport","red","neutral","true"
"est","782","b","html-keyboard-response","62","132622","","","practice","helmet","blue","neutral","true"
"est","1286","b","html-keyboard-response","64","134164","","","practice","curtain","blue","neutral","true"
"est","691","g","html-keyboard-response","66","135111","","","practice","bicycle","red","neutral","false"
"est","852","r","html-keyboard-response","68","136217","","","practice","holiday","red","neutral","true"
"est","571","b","html-keyboard-response","70","137043","","","practice","caramel","blue","neutral","true"
"est","1254","r","html-keyboard-response","72","138552","","","practice","library","red","neutral","true"
"est","752","g","html-keyboard-response","74","139559","","","practice","receipt","green","neutral","true"
"est","573","r","html-keyboard-response","76","140384","","","practice","blanket","red","neutral","true"
"est","1470","r","html-keyboard-response","79","143111","","","emotionB","superior","red","emotionB","true"
"est","629","g","html-keyboard-response","81","143996","","","emotionB","winner","green","emotionB","true"
"est","627","r","html-keyboard-response","83","144877","","","emotionB","receipt","red","neutral","true"
"est","874","g","html-keyboard-response","85","146004","","","emotionB","victory","green","emotionB","true"
"est","632","b","html-keyboard-response","87","146891","","","emotionB","progress","blue","emotionB","true"
"est","718","b","html-keyboard-response","89","147866","","","emotionB","ceiling","blue","neutral","true"
"est","721","g","html-keyboard-response","91","148842","","","emotionB","mastery","green","emotionB","true"
"est","491","r","html-keyboard-response","93","149587","","","emotionB","flourish","red","emotionB","true"
"est","565","r","html-keyboard-response","95","150405","","","emotionB","machine","red","neutral","true"
"est","475","r","html-keyboard-response","97","151134","","","emotionB","confidence","red","emotionB","true"
"est","704","b","html-keyboard-response","99","152092","","","emotionB","conquer","blue","emotionB","true"
"est","1217","g","html-keyboard-response","101","153565","","","emotionB","winner","green","emotionB","true"
"est","900","b","html-keyboard-response","103","154718","","","emotionB","victory","blue","emotionB","true"
"est","547","b","html-keyboard-response","105","155520","","","emotionB","cabinet","blue","neutral","true"
