"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"prime","51064","{""responseInput"":""An exhausted, drained worker with his head down on his computer""}","survey-html-form","2","867903","failure","","","","","",""
"questionnaire","85050","{""prompt1"":1,""prompt2"":3,""prompt3"":3,""prompt4"":1,""prompt5"":0,""prompt6"":3,""prompt7"":1,""prompt8"":1,""prompt9"":1,""prompt10"":1}","survey-likert","3","952955","","[0,1,2,3,4,5,6,7,8,9]","","","","",""
"est","1108","r","html-keyboard-response","6","977188","","","practice","diamond","red","neutral","true"
"est","838","b","html-keyboard-response","8","978281","","","practice","jacket","blue","neutral","true"
"est","388","g","html-keyboard-response","10","978925","","","practice","receipt","green","neutral","true"
"est","828","b","html-keyboard-response","12","980009","","","practice","monitor","blue","neutral","true"
"est","611","r","html-keyboard-response","14","980874","","","practice","cushion","red","neutral","true"
"est","568","r","html-keyboard-response","16","981698","","","practice","sandbox","red","neutral","true"
"est","1154","b","html-keyboard-response","18","983107","","","practice","elevator","blue","neutral","true"
"est","852","r","html-keyboard-response","20","984213","","","practice","cushion","red","neutral","true"
"est","684","b","html-keyboard-response","22","985152","","","practice","bicycle","blue","neutral","true"
"est","619","b","html-keyboard-response","24","986025","","","practice","helmet","blue","neutral","true"
"est","685","g","html-keyboard-response","26","986965","","","practice","village","green","neutral","true"
"est","656","b","html-keyboard-response","28","987875","","","practice","blanket","blue","neutral","true"
"est","447","b","html-keyboard-response","30","988577","","","practice","jacket","blue","neutral","true"
"est","383","b","html-keyboard-response","32","989214","","","practice","stadium","blue","neutral","true"
"est","633","r","html-keyboard-response","34","990102","","","practice","caramel","red","neutral","true"
"est","523","b","html-keyboard-response","36","990879","","","practice","receipt","blue","neutral","true"
"est","696","r","html-keyboard-response","38","991828","","","practice","picture","red","neutral","true"
"est","675","g","html-keyboard-response","40","992756","","","practice","highway","green","neutral","true"
"est","760","r","html-keyboard-response","42","993772","","","practice","cabinet","red","neutral","true"
"est","557","r","html-keyboard-response","44","994583","","","practice","machine","red","neutral","true"
"est","732","b","html-keyboard-response","46","995570","","","practice","laundry","green","neutral","false"
"est","1402","r","html-keyboard-response","48","997226","","","practice","bicycle","red","neutral","true"
"est","605","b","html-keyboard-response","50","998085","","","practice","laundry","blue","neutral","true"
"est","587","g","html-keyboard-response","52","998926","","","practice","airport","green","neutral","true"
"est","910","b","html-keyboard-response","54","1000091","","","practice","helmet","red","neutral","false"
"est","1501","g","html-keyboard-response","56","1001847","","","practice","cabinet","green","neutral","true"
"est","435","r","html-keyboard-response","58","1002535","","","practice","journal","red","neutral","true"
"est","565","b","html-keyboard-response","60","1003353","","","practice","balloon","blue","neutral","true"
"est","684","g","html-keyboard-response","62","1004291","","","practice","journal","green","neutral","true"
"est","673","g","html-keyboard-response","64","1005219","","","practice","caramel","green","neutral","true"
"est","718","r","html-keyboard-response","66","1006191","","","practice","diamond","red","neutral","true"
"est","599","b","html-keyboard-response","68","1007043","","","practice","blanket","blue","neutral","true"
"est","734","b","html-keyboard-response","70","1008031","","","practice","uniform","blue","neutral","true"
