"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"prime","4434","{""responseInput"":""walking man""}","survey-html-form","2","16806","neutral","","","","","",""
"questionnaire","63170","{""prompt1"":1,""prompt2"":3,""prompt3"":2,""prompt4"":1,""prompt5"":1,""prompt6"":1,""prompt7"":3,""prompt8"":0,""prompt9"":3,""prompt10"":3}","survey-likert","3","79979","","[0,1,2,3,4,5,6,7,8,9]","","","","",""
"est","1668","g","html-keyboard-response","6","91596","","","practice","highway","green","neutral","true"
"est","1112","b","html-keyboard-response","8","92963","","","practice","printer","blue","neutral","true"
"est","964","b","html-keyboard-response","10","94183","","","practice","village","blue","neutral","true"
"est","1108","r","html-keyboard-response","12","95546","","","practice","balloon","red","neutral","true"
"est","808","r","html-keyboard-response","14","96609","","","practice","cushion","red","neutral","true"
"est","1523","g","html-keyboard-response","16","98387","","","practice","blanket","green","neutral","true"
"est","1910","g","html-keyboard-response","18","100551","","","practice","caramel","green","neutral","true"
"est","1427","g","html-keyboard-response","20","102233","","","practice","plastic","green","neutral","true"
"est","501","g","html-keyboard-response","22","102988","","","practice","ceiling","green","neutral","true"
"est","839","b","html-keyboard-response","24","104081","","","practice","holiday","blue","neutral","true"
"est","772","g","html-keyboard-response","26","105106","","","practice","journal","green","neutral","true"
"est","737","b","html-keyboard-response","28","106097","","","practice","sandbox","blue","neutral","true"
"est","730","b","html-keyboard-response","30","107080","","","practice","picture","blue","neutral","true"
"est","698","g","html-keyboard-response","32","108031","","","practice","helmet","green","neutral","true"
"est","921","b","html-keyboard-response","34","109207","","","practice","stadium","blue","neutral","true"
"est","710","b","html-keyboard-response","36","110170","","","practice","cushion","blue","neutral","true"
"est","927","r","html-keyboard-response","38","111350","","","practice","picture","red","neutral","true"
"est","1560","g","html-keyboard-response","40","113163","","","practice","battery","green","neutral","true"
"est","1414","b","html-keyboard-response","42","114830","","","practice","village","blue","neutral","true"
"est","1499","g","html-keyboard-response","44","116583","","","practice","blanket","green","neutral","true"
"est","1641","g","html-keyboard-response","46","118479","","","practice","lantern","green","neutral","true"
"est","974","r","html-keyboard-response","48","119707","","","practice","airport","red","neutral","true"
"est","1003","g","html-keyboard-response","50","120964","","","practice","cabinet","green","neutral","true"
"est","636","r","html-keyboard-response","52","121853","","","practice","journal","red","neutral","true"
"est","658","r","html-keyboard-response","54","122765","","","practice","balloon","red","neutral","true"
"est","409","r","html-keyboard-response","56","123429","","","practice","uniform","red","neutral","true"
"est","435","r","html-keyboard-response","58","124119","","","practice","library","red","neutral","true"
"est","380","r","html-keyboard-response","60","124751","","","practice","jacket","red","neutral","true"
"est","666","b","html-keyboard-response","62","125672","","","practice","ceiling","blue","neutral","true"
"est","640","r","html-keyboard-response","64","126566","","","practice","airport","red","neutral","true"
"est","486","b","html-keyboard-response","66","127305","","","practice","holiday","blue","neutral","true"
"est","398","r","html-keyboard-response","68","127957","","","practice","jacket","red","neutral","true"
"est","942","g","html-keyboard-response","70","129152","","","practice","stadium","green","neutral","true"
"est","1012","g","html-keyboard-response","72","130419","","","practice","receipt","green","neutral","true"
"est","1096","b","html-keyboard-response","74","131767","","","practice","diamond","blue","neutral","true"
"est","1032","b","html-keyboard-response","76","133053","","","practice","cabinet","blue","neutral","true"
"est","1082","b","html-keyboard-response","79","135391","","","emotionB","diamond","blue","neutral","true"
"est","1757","r","html-keyboard-response","81","137403","","","emotionB","champion","red","emotionB","true"
"est","475","r","html-keyboard-response","83","138131","","","emotionB","curtain","red","neutral","true"
"est","444","r","html-keyboard-response","85","138830","","","emotionB","superior","red","emotionB","true"
"est","907","b","html-keyboard-response","87","139990","","","emotionB","conquer","blue","emotionB","true"
"est","589","r","html-keyboard-response","89","140832","","","emotionB","mastery","red","emotionB","true"
"est","397","r","html-keyboard-response","91","141483","","","emotionB","library","red","neutral","true"
"est","828","g","html-keyboard-response","93","142564","","","emotionB","bicycle","green","neutral","true"
"est","630","g","html-keyboard-response","95","143447","","","emotionB","machine","green","neutral","true"
"est","517","g","html-keyboard-response","97","144218","","","emotionB","victory","green","emotionB","true"
"est","909","b","html-keyboard-response","99","145381","","","emotionB","uniform","blue","neutral","true"
"est","476","b","html-keyboard-response","101","146110","","","emotionB","winner","blue","emotionB","true"
"est","318","b","html-keyboard-response","103","146681","","","emotionB","glorious","blue","emotionB","true"
"est","820","g","html-keyboard-response","105","147755","","","emotionB","laundry","green","neutral","true"
"est","1151","r","html-keyboard-response","107","149160","","","emotionB","battery","red","neutral","true"
"est","452","r","html-keyboard-response","109","149865","","","emotionB","glorious","red","emotionB","true"
"est","809","g","html-keyboard-response","111","150927","","","emotionB","flourish","green","emotionB","true"
"est","653","b","html-keyboard-response","113","151835","","","emotionB","laundry","blue","neutral","true"
"est","585","g","html-keyboard-response","115","152674","","","emotionB","battery","green","neutral","true"
"est","659","g","html-keyboard-response","117","153588","","","emotionB","elevator","green","neutral","true"
"est","616","r","html-keyboard-response","119","154458","","","emotionB","mastery","red","emotionB","true"
"est","598","r","html-keyboard-response","121","155309","","","emotionB","highway","red","neutral","true"
"est","728","b","html-keyboard-response","123","156292","","","emotionB","superior","blue","emotionB","true"
"est","656","b","html-keyboard-response","125","157202","","","emotionB","confidence","blue","emotionB","true"
"est","552","g","html-keyboard-response","127","158007","","","emotionB","stadium","green","neutral","true"
"est","768","b","html-keyboard-response","129","159027","","","emotionB","bicycle","blue","neutral","true"
"est","593","r","html-keyboard-response","131","159874","","","emotionB","victory","red","emotionB","true"
"est","1335","g","html-keyboard-response","133","161463","","","emotionB","uniform","green","neutral","true"
"est","1460","r","html-keyboard-response","135","163178","","","emotionB","monitor","red","neutral","true"
"est","1691","g","html-keyboard-response","137","165122","","","emotionB","confidence","green","emotionB","true"
"est","470","g","html-keyboard-response","139","165846","","","emotionB","flourish","green","emotionB","true"
"est","567","b","html-keyboard-response","141","166666","","","emotionB","conquer","blue","emotionB","true"
"est","498","b","html-keyboard-response","143","167418","","","emotionB","progress","blue","emotionB","true"
"est","512","r","html-keyboard-response","145","168183","","","emotionB","machine","red","neutral","true"
"est","1049","g","html-keyboard-response","147","169485","","","emotionB","progress","green","emotionB","true"
"est","1172","b","html-keyboard-response","149","170911","","","emotionB","printer","blue","neutral","true"
"est","926","g","html-keyboard-response","152","173094","","","emotionA","defeat","green","emotionA","true"
"est","813","r","html-keyboard-response","154","174161","","","emotionA","plastic","red","neutral","true"
"est","1492","b","html-keyboard-response","156","175906","","","emotionA","downfall","blue","emotionA","true"
"est","593","g","html-keyboard-response","158","176752","","","emotionA","disappoint","green","emotionA","true"
"est","512","g","html-keyboard-response","160","177518","","","emotionA","mistake","green","emotionA","true"
"est","463","g","html-keyboard-response","162","178233","","","emotionA","monitor","green","neutral","true"
"est","802","b","html-keyboard-response","164","179289","","","emotionA","disappoint","blue","emotionA","true"
"est","599","r","html-keyboard-response","166","180142","","","emotionA","curtain","red","neutral","true"
"est","518","r","html-keyboard-response","168","180913","","","emotionA","holiday","red","neutral","true"
"est","1083","b","html-keyboard-response","170","182249","","","emotionA","printer","blue","neutral","true"
"est","352","b","html-keyboard-response","172","182855","","","emotionA","sandbox","blue","neutral","true"
"est","1969","g","html-keyboard-response","174","185080","","","emotionA","receipt","green","neutral","true"
"est","471","g","html-keyboard-response","176","185804","","","emotionA","struggle","green","emotionA","true"
"est","1075","r","html-keyboard-response","178","187133","","","emotionA","plastic","red","neutral","true"
"est","692","b","html-keyboard-response","180","188080","","","emotionA","weakness","blue","emotionA","true"
"est","916","r","html-keyboard-response","182","189249","","","emotionA","diamond","red","neutral","true"
"est","1501","b","html-keyboard-response","184","191003","","","emotionA","sandbox","blue","neutral","true"
"est","1675","r","html-keyboard-response","186","192931","","","emotionA","downfall","red","emotionA","true"
"est","502","r","html-keyboard-response","188","193687","","","emotionA","doubtful","red","emotionA","true"
"est","959","g","html-keyboard-response","190","194899","","","emotionA","frustrate","green","emotionA","true"
"est","996","r","html-keyboard-response","192","196148","","","emotionA","struggle","red","emotionA","true"
"est","795","b","html-keyboard-response","194","197196","","","emotionA","defeat","blue","emotionA","true"
