"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"prime","6890","{""responseInput"":""winner""}","survey-html-form","2","12541","success","","","","","",""
"questionnaire","110248","{""prompt1"":4,""prompt2"":1,""prompt3"":2,""prompt4"":4,""prompt5"":2,""prompt6"":2,""prompt7"":4,""prompt8"":1,""prompt9"":3,""prompt10"":3}","survey-likert","3","122806","","[0,1,2,3,4,5,6,7,8,9]","","","","",""
"est","746","b","html-keyboard-response","6","138345","","","practice","blanket","green","neutral","false"
"est","814","r","html-keyboard-response","8","139425","","","practice","airport","red","neutral","true"
"est","783","g","html-keyboard-response","10","140471","","","practice","jacket","green","neutral","true"
"est","697","b","html-keyboard-response","12","141424","","","practice","cushion","blue","neutral","true"
"est","559","r","html-keyboard-response","14","142252","","","practice","uniform","red","neutral","true"
"est","1001","b","html-keyboard-response","16","143524","","","practice","receipt","blue","neutral","true"
"est","806","b","html-keyboard-response","18","144587","","","practice","jacket","blue","neutral","true"
"est","553","b","html-keyboard-response","20","145411","","","practice","balloon","blue","neutral","true"
"est","610","r","html-keyboard-response","22","146281","","","practice","battery","red","neutral","true"
"est","632","r","html-keyboard-response","24","147178","","","practice","machine","red","neutral","true"
"est","618","g","html-keyboard-response","26","148060","","","practice","balloon","green","neutral","true"
"est","741","g","html-keyboard-response","28","149070","","","practice","bicycle","green","neutral","true"
"est","762","b","html-keyboard-response","30","150089","","","practice","village","blue","neutral","true"
"est","817","g","html-keyboard-response","32","151173","","","practice","village","green","neutral","true"
"est","629","g","html-keyboard-response","34","152067","","","practice","picture","green","neutral","true"
"est","727","g","html-keyboard-response","36","153051","","","practice","plastic","green","neutral","true"
"est","499","b","html-keyboard-response","38","153821","","","practice","helmet","blue","neutral","true"
"est","645","r","html-keyboard-response","40","154721","","","practice","monitor","red","neutral","true"
"est","1029","r","html-keyboard-response","42","156008","","","practice","cushion","red","neutral","true"
"est","826","b","html-keyboard-response","44","157099","","","practice","ceiling","green","neutral","false"
"est","734","b","html-keyboard-response","46","158097","","","practice","stadium","blue","neutral","true"
"est","545","b","html-keyboard-response","48","158905","","","practice","bicycle","blue","neutral","true"
"est","477","b","html-keyboard-response","50","159649","","","practice","blanket","blue","neutral","true"
"est","399","b","html-keyboard-response","52","160319","","","practice","uniform","blue","neutral","true"
"est","578","r","html-keyboard-response","54","161152","","","practice","caramel","red","neutral","true"
"est","444","r","html-keyboard-response","56","161871","","","practice","highway","red","neutral","true"
"est","865","b","html-keyboard-response","58","163004","","","practice","picture","blue","neutral","true"
"est","933","r","html-keyboard-response","60","164205","","","practice","monitor","red","neutral","true"
"est","750","b","html-keyboard-response","62","165210","","","practice","bicycle","blue","neutral","true"
"est","447","b","html-keyboard-response","64","165921","","","practice","stadium","blue","neutral","true"
"est","586","r","html-keyboard-response","66","166775","","","practice","airport","red","neutral","true"
"est","688","g","html-keyboard-response","68","167718","","","practice","journal","blue","neutral","false"
"est","658","g","html-keyboard-response","70","168637","","","practice","helmet","green","neutral","true"
"est","658","r","html-keyboard-response","72","169555","","","practice","holiday","red","neutral","true"
"est","742","g","html-keyboard-response","74","170562","","","practice","cabinet","blue","neutral","false"
"est","610","b","html-keyboard-response","76","171433","","","practice","ceiling","blue","neutral","true"
"est","1281","b","html-keyboard-response","79","173988","","","emotionB","elevator","blue","neutral","true"
"est","594","r","html-keyboard-response","81","174840","","","emotionB","curtain","red","neutral","true"
"est","599","r","html-keyboard-response","83","175705","","","emotionB","glorious","red","emotionB","true"
"est","534","r","html-keyboard-response","85","176505","","","emotionB","uniform","red","neutral","true"
"est","696","r","html-keyboard-response","87","177456","","","emotionB","diamond","red","neutral","true"
"est","787","g","html-keyboard-response","89","178512","","","emotionB","laundry","green","neutral","true"
"est","758","r","html-keyboard-response","91","179533","","","emotionB","highway","red","neutral","true"
"est","699","r","html-keyboard-response","93","180503","","","emotionB","victory","red","emotionB","true"
"est","355","r","html-keyboard-response","95","181111","","","emotionB","lantern","red","neutral","true"
"est","579","b","html-keyboard-response","97","181958","","","emotionB","confidence","blue","emotionB","true"
"est","458","b","html-keyboard-response","99","182670","","","emotionB","confidence","blue","emotionB","true"
"est","538","b","html-keyboard-response","101","183467","","","emotionB","winner","blue","emotionB","true"
"est","603","g","html-keyboard-response","103","184329","","","emotionB","mastery","green","emotionB","true"
"est","629","r","html-keyboard-response","105","185214","","","emotionB","champion","red","emotionB","true"
"est","502","b","html-keyboard-response","107","185974","","","emotionB","plastic","blue","neutral","true"
"est","486","b","html-keyboard-response","109","186723","","","emotionB","superior","blue","emotionB","true"
"est","480","g","html-keyboard-response","111","187467","","","emotionB","sandbox","green","neutral","true"
"est","797","b","html-keyboard-response","113","188529","","","emotionB","printer","blue","neutral","true"
"est","595","g","html-keyboard-response","115","189387","","","emotionB","battery","green","neutral","true"
"est","531","g","html-keyboard-response","117","190181","","","emotionB","conquer","green","emotionB","true"
"est","503","g","html-keyboard-response","119","190946","","","emotionB","victory","green","emotionB","true"
"est","694","b","html-keyboard-response","121","191900","","","emotionB","library","blue","neutral","true"
"est","535","g","html-keyboard-response","123","192694","","","emotionB","laundry","green","neutral","true"
"est","669","b","html-keyboard-response","125","193623","","","emotionB","superior","blue","emotionB","true"
"est","591","r","html-keyboard-response","127","194482","","","emotionB","sandbox","red","neutral","true"
"est","666","b","html-keyboard-response","129","195404","","","emotionB","progress","blue","emotionB","true"
"est","532","g","html-keyboard-response","131","196198","","","emotionB","glorious","green","emotionB","true"
"est","758","g","html-keyboard-response","133","197219","","","emotionB","printer","green","neutral","true"
"est","617","r","html-keyboard-response","135","198105","","","emotionB","champion","red","emotionB","true"
"est","736","b","html-keyboard-response","137","199108","","","emotionB","receipt","blue","neutral","true"
"est","647","g","html-keyboard-response","139","200018","","","emotionB","lantern","green","neutral","true"
"est","668","g","html-keyboard-response","141","200941","","","emotionB","progress","green","emotionB","true"
"est","691","r","html-keyboard-response","143","201886","","","emotionB","highway","red","neutral","true"
"est","1114","g","html-keyboard-response","145","203258","","","emotionB","conquer","green","emotionB","true"
"est","795","r","html-keyboard-response","147","204306","","","emotionB","flourish","red","emotionB","true"
"est","629","g","html-keyboard-response","149","205198","","","emotionB","flourish","green","emotionB","true"
"est","564","r","html-keyboard-response","152","207031","","","emotionA","lantern","red","neutral","true"
"est","508","g","html-keyboard-response","154","207799","","","emotionA","defeat","green","emotionA","true"
"est","387","b","html-keyboard-response","156","208442","","","emotionA","weakness","blue","emotionA","true"
"est","593","b","html-keyboard-response","158","209301","","","emotionA","disappoint","green","emotionA","false"
"est","627","r","html-keyboard-response","160","210193","","","emotionA","mistake","red","emotionA","true"
"est","1511","r","html-keyboard-response","162","211971","","","emotionA","elevator","red","neutral","true"
"est","743","g","html-keyboard-response","164","212982","","","emotionA","printer","green","neutral","true"
"est","579","g","html-keyboard-response","166","213814","","","emotionA","insecurity","green","emotionA","true"
"est","546","b","html-keyboard-response","168","214619","","","emotionA","holiday","blue","neutral","true"
"est","624","g","html-keyboard-response","170","215502","","","emotionA","machine","green","neutral","true"
"est","618","g","html-keyboard-response","172","216375","","","emotionA","defeat","green","emotionA","true"
"est","615","g","html-keyboard-response","174","217246","","","emotionA","battery","green","neutral","true"
"est","533","g","html-keyboard-response","176","218037","","","emotionA","insecurity","green","emotionA","true"
"est","950","r","html-keyboard-response","178","219252","","","emotionA","doubtful","red","emotionA","true"
"est","797","b","html-keyboard-response","180","220303","","","emotionA","frustrate","blue","emotionA","true"
"est","1194","r","html-keyboard-response","182","221764","","","emotionA","monitor","red","neutral","true"
"est","884","r","html-keyboard-response","184","222902","","","emotionA","sandbox","red","neutral","true"
"est","743","r","html-keyboard-response","186","223899","","","emotionA","mistake","red","emotionA","true"
"est","865","b","html-keyboard-response","188","225019","","","emotionA","frustrate","blue","emotionA","true"
"est","742","r","html-keyboard-response","190","226016","","","emotionA","receipt","red","neutral","true"
"est","566","g","html-keyboard-response","192","226842","","","emotionA","machine","green","neutral","true"
"est","591","g","html-keyboard-response","194","227689","","","emotionA","downfall","green","emotionA","true"
"est","631","r","html-keyboard-response","196","228587","","","emotionA","struggle","red","emotionA","true"
"est","1908","g","html-keyboard-response","198","230758","","","emotionA","downfall","green","emotionA","true"
"est","673","b","html-keyboard-response","200","231694","","","emotionA","laundry","blue","neutral","true"
"est","446","g","html-keyboard-response","202","232405","","","emotionA","setback","green","emotionA","true"
"est","665","g","html-keyboard-response","204","233334","","","emotionA","holiday","green","neutral","true"
"est","1047","b","html-keyboard-response","206","234636","","","emotionA","weakness","blue","emotionA","true"
"est","597","r","html-keyboard-response","208","235488","","","emotionA","disappoint","red","emotionA","true"
"est","578","r","html-keyboard-response","210","236330","","","emotionA","diamond","red","neutral","true"
"est","820","b","html-keyboard-response","212","237408","","","emotionA","stadium","blue","neutral","true"
"est","579","b","html-keyboard-response","214","238254","","","emotionA","doubtful","blue","emotionA","true"
"est","680","g","html-keyboard-response","216","239196","","","emotionA","elevator","green","neutral","true"
"est","1117","r","html-keyboard-response","218","240577","","","emotionA","plastic","red","neutral","true"
"est","615","r","html-keyboard-response","220","241460","","","emotionA","cabinet","red","neutral","true"
"est","845","g","html-keyboard-response","222","242564","","","emotionA","curtain","blue","neutral","false"

