"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"prime","39037","{""responseInput"":""Someone who stands out being the winner of a  trophy.""}","survey-html-form","2","572411","success","","","","","",""
"questionnaire","49645","{""prompt1"":2,""prompt2"":1,""prompt3"":0,""prompt4"":3,""prompt5"":2,""prompt6"":3,""prompt7"":4,""prompt8"":3,""prompt9"":3,""prompt10"":4}","survey-likert","3","622061","","[0,1,2,3,4,5,6,7,8,9]","","","","",""
"est","1577","b","html-keyboard-response","6","653223","","","practice","picture","blue","neutral","true"
"est","926","g","html-keyboard-response","8","654404","","","practice","monitor","green","neutral","true"
"est","894","r","html-keyboard-response","10","655554","","","practice","monitor","red","neutral","true"
"est","1061","r","html-keyboard-response","12","656871","","","practice","village","red","neutral","true"
"est","1442","g","html-keyboard-response","14","658568","","","practice","caramel","green","neutral","true"
"est","808","r","html-keyboard-response","16","659632","","","practice","journal","red","neutral","true"
"est","549","g","html-keyboard-response","18","660436","","","practice","highway","green","neutral","true"
"est","589","b","html-keyboard-response","20","661281","","","practice","plastic","blue","neutral","true"
"est","692","r","html-keyboard-response","22","662229","","","practice","diamond","red","neutral","true"
"est","844","b","html-keyboard-response","24","663327","","","practice","cabinet","blue","neutral","true"
"est","1344","g","html-keyboard-response","26","664925","","","practice","airport","green","neutral","true"
"est","1023","g","html-keyboard-response","28","666204","","","practice","curtain","green","neutral","true"
"est","507","g","html-keyboard-response","30","666967","","","practice","helmet","green","neutral","true"
"est","505","g","html-keyboard-response","32","667727","","","practice","picture","green","neutral","true"
"est","443","g","html-keyboard-response","34","668425","","","practice","cushion","green","neutral","true"
"est","413","g","html-keyboard-response","36","669093","","","practice","blanket","green","neutral","true"
"est","389","g","html-keyboard-response","38","669737","","","practice","blanket","green","neutral","true"
"est","307","g","html-keyboard-response","40","670300","","","practice","lantern","green","neutral","true"
"est","372","g","html-keyboard-response","42","670927","","","practice","battery","green","neutral","true"
"est","390","g","html-keyboard-response","44","671573","","","practice","bicycle","green","neutral","true"
"est","307","g","html-keyboard-response","46","672136","","","practice","cushion","green","neutral","true"
"est","619","r","html-keyboard-response","48","673010","","","practice","jacket","red","neutral","true"
"est","571","b","html-keyboard-response","50","673835","","","practice","caramel","blue","neutral","true"
"est","591","r","html-keyboard-response","52","674682","","","practice","ceiling","red","neutral","true"
"est","415","b","html-keyboard-response","54","675353","","","practice","journal","blue","neutral","true"
"est","554","g","html-keyboard-response","56","676161","","","practice","balloon","green","neutral","true"
"est","902","r","html-keyboard-response","58","677318","","","practice","balloon","blue","neutral","false"
"est","1064","b","html-keyboard-response","60","678638","","","practice","jacket","blue","neutral","true"
"est","761","b","html-keyboard-response","62","679655","","","practice","elevator","blue","neutral","true"
"est","619","r","html-keyboard-response","64","680530","","","practice","uniform","red","neutral","true"
"est","771","r","html-keyboard-response","66","681556","","","practice","lantern","red","neutral","true"
"est","593","g","html-keyboard-response","68","682404","","","practice","stadium","green","neutral","true"
"est","741","r","html-keyboard-response","70","683400","","","practice","holiday","red","neutral","true"
"est","663","r","html-keyboard-response","72","684318","","","practice","village","red","neutral","true"
"est","668","b","html-keyboard-response","74","685241","","","practice","sandbox","blue","neutral","true"
"est","620","r","html-keyboard-response","76","686116","","","practice","receipt","red","neutral","true"
"est","1767","r","html-keyboard-response","79","689139","","","emotionB","conquer","red","emotionB","true"
"est","592","r","html-keyboard-response","81","689986","","","emotionB","champion","red","emotionB","true"
"est","592","g","html-keyboard-response","83","690834","","","emotionB","winner","green","emotionB","true"
"est","669","b","html-keyboard-response","85","691756","","","emotionB","mastery","blue","emotionB","true"
"est","703","b","html-keyboard-response","87","692714","","","emotionB","progress","blue","emotionB","true"
"est","1039","g","html-keyboard-response","89","694008","","","emotionB","glorious","green","emotionB","true"
"est","978","b","html-keyboard-response","91","695240","","","emotionB","conquer","blue","emotionB","true"
"est","751","b","html-keyboard-response","93","696245","","","emotionB","laundry","blue","neutral","true"
"est","526","b","html-keyboard-response","95","697026","","","emotionB","mastery","blue","emotionB","true"
"est","627","r","html-keyboard-response","97","697908","","","emotionB","highway","red","neutral","true"
"est","619","b","html-keyboard-response","99","698782","","","emotionB","laundry","blue","neutral","true"
"est","640","b","html-keyboard-response","101","699677","","","emotionB","sandbox","blue","neutral","true"
"est","717","g","html-keyboard-response","103","700649","","","emotionB","confidence","green","emotionB","true"
"est","570","g","html-keyboard-response","105","701474","","","emotionB","superior","green","emotionB","true"
"est","618","r","html-keyboard-response","107","702348","","","emotionB","elevator","red","neutral","true"
"est","664","r","html-keyboard-response","109","703268","","","emotionB","curtain","red","neutral","true"
"est","759","g","html-keyboard-response","111","704281","","","emotionB","ceiling","green","neutral","true"
"est","518","b","html-keyboard-response","113","705054","","","emotionB","uniform","blue","neutral","true"
"est","547","b","html-keyboard-response","115","705856","","","emotionB","diamond","green","neutral","false"
"est","453","b","html-keyboard-response","117","706564","","","emotionB","receipt","green","neutral","false"
"est","728","g","html-keyboard-response","119","707547","","","emotionB","champion","blue","emotionB","false"
"est","2108","r","html-keyboard-response","121","709911","","","emotionB","victory","red","emotionB","true"
"est","626","g","html-keyboard-response","123","710793","","","emotionB","machine","green","neutral","true"
"est","705","b","html-keyboard-response","125","711753","","","emotionB","bicycle","blue","neutral","true"
"est","613","r","html-keyboard-response","127","712622","","","emotionB","cabinet","red","neutral","true"
"est","930","b","html-keyboard-response","129","713806","","","emotionB","library","blue","neutral","true"
"est","1226","g","html-keyboard-response","131","715288","","","emotionB","elevator","green","neutral","true"
"est","918","b","html-keyboard-response","133","716460","","","emotionB","progress","blue","emotionB","true"
"est","647","g","html-keyboard-response","135","717362","","","emotionB","winner","green","emotionB","true"
"est","719","r","html-keyboard-response","137","718336","","","emotionB","stadium","red","neutral","true"
"est","629","r","html-keyboard-response","139","719220","","","emotionB","flourish","red","emotionB","true"
"est","664","b","html-keyboard-response","141","720139","","","emotionB","confidence","blue","emotionB","true"
"est","641","b","html-keyboard-response","143","721036","","","emotionB","monitor","blue","neutral","true"
"est","504","b","html-keyboard-response","145","721796","","","emotionB","victory","blue","emotionB","true"
"est","473","g","html-keyboard-response","147","722524","","","emotionB","bicycle","green","neutral","true"
"est","573","r","html-keyboard-response","149","723353","","","emotionB","glorious","red","emotionB","true"
"est","858","r","html-keyboard-response","152","725470","","","emotionA","insecurity","red","emotionA","true"
"est","533","r","html-keyboard-response","154","726258","","","emotionA","defeat","red","emotionA","true"
"est","748","b","html-keyboard-response","156","727261","","","emotionA","downfall","green","emotionA","false"
"est","831","r","html-keyboard-response","158","728346","","","emotionA","curtain","red","neutral","true"
"est","1446","r","html-keyboard-response","160","730047","","","emotionA","plastic","red","neutral","true"
"est","520","r","html-keyboard-response","162","730822","","","emotionA","library","red","neutral","true"
"est","480","r","html-keyboard-response","164","731557","","","emotionA","printer","red","neutral","true"
"est","435","r","html-keyboard-response","166","732246","","","emotionA","frustrate","red","emotionA","true"
"est","834","b","html-keyboard-response","168","733335","","","emotionA","battery","blue","neutral","true"
"est","778","r","html-keyboard-response","170","734367","","","emotionA","mistake","red","emotionA","true"
"est","519","r","html-keyboard-response","172","735140","","","emotionA","setback","red","emotionA","true"
"est","685","b","html-keyboard-response","174","736081","","","emotionA","downfall","blue","emotionA","true"
"est","590","b","html-keyboard-response","176","736925","","","emotionA","defeat","blue","emotionA","true"
"est","761","g","html-keyboard-response","178","737939","","","emotionA","lantern","green","neutral","true"
"est","534","r","html-keyboard-response","180","738728","","","emotionA","frustrate","red","emotionA","true"
"est","687","b","html-keyboard-response","182","739670","","","emotionA","machine","blue","neutral","true"
"est","548","b","html-keyboard-response","184","740473","","","emotionA","highway","blue","neutral","true"
"est","515","r","html-keyboard-response","186","741244","","","emotionA","disappoint","red","emotionA","true"
"est","494","r","html-keyboard-response","188","741994","","","emotionA","doubtful","red","emotionA","true"
"est","457","r","html-keyboard-response","190","742706","","","emotionA","weakness","red","emotionA","true"
"est","608","g","html-keyboard-response","192","743569","","","emotionA","machine","green","neutral","true"
"est","877","r","html-keyboard-response","194","744701","","","emotionA","printer","red","neutral","true"
"est","1004","g","html-keyboard-response","196","745961","","","emotionA","disappoint","green","emotionA","true"
"est","559","g","html-keyboard-response","198","746775","","","emotionA","laundry","green","neutral","true"
"est","658","r","html-keyboard-response","200","747687","","","emotionA","cabinet","red","neutral","true"
"est","647","b","html-keyboard-response","202","748589","","","emotionA","insecurity","blue","emotionA","true"
"est","772","b","html-keyboard-response","204","749615","","","emotionA","holiday","blue","neutral","true"
"est","655","b","html-keyboard-response","206","750526","","","emotionA","setback","blue","emotionA","true"
"est","657","g","html-keyboard-response","208","751438","","","emotionA","mistake","green","emotionA","true"
"est","571","g","html-keyboard-response","210","752264","","","emotionA","printer","green","neutral","true"
"est","584","b","html-keyboard-response","212","753103","","","emotionA","holiday","blue","neutral","true"
"est","947","g","html-keyboard-response","214","754304","","","emotionA","diamond","blue","neutral","false"
"est","1076","b","html-keyboard-response","216","755636","","","emotionA","plastic","blue","neutral","true"
"est","630","g","html-keyboard-response","218","756522","","","emotionA","struggle","green","emotionA","true"
"est","931","b","html-keyboard-response","220","757707","","","emotionA","library","blue","neutral","true"
"est","1172","g","html-keyboard-response","222","759134","","","emotionA","weakness","green","emotionA","true"
