"trialType","rt","response","trial_type","trial_index","time_elapsed","whichPrime","question_order","block","word","color","valence","correct"
"prime","15665","{""responseInput"":""a red character holding up a trophy in front of a bunch of blue characters""}","survey-html-form","2","22697","success","","","","","",""
"questionnaire","41702","{""prompt1"":1,""prompt2"":1,""prompt3"":1,""prompt4"":3,""prompt5"":3,""prompt6"":1,""prompt7"":3,""prompt8"":2,""prompt9"":3,""prompt10"":2}","survey-likert","3","64401","","[0,1,2,3,4,5,6,7,8,9]","","","","",""
"est","1505","b","html-keyboard-response","6","74117","","","practice","jacket","blue","neutral","true"
"est","651","b","html-keyboard-response","8","75024","","","practice","caramel","blue","neutral","true"
"est","570","r","html-keyboard-response","10","75849","","","practice","battery","red","neutral","true"
"est","568","g","html-keyboard-response","12","76670","","","practice","receipt","green","neutral","true"
"est","632","r","html-keyboard-response","14","77556","","","practice","bicycle","red","neutral","true"
"est","480","b","html-keyboard-response","16","78291","","","practice","blanket","blue","neutral","true"
"est","587","r","html-keyboard-response","18","79133","","","practice","machine","green","neutral","false"
"est","1103","b","html-keyboard-response","20","80489","","","practice","cushion","blue","neutral","true"
"est","452","b","html-keyboard-response","22","81195","","","practice","airport","blue","neutral","true"
"est","378","g","html-keyboard-response","24","81827","","","practice","cushion","green","neutral","true"
"est","486","r","html-keyboard-response","26","82567","","","practice","picture","red","neutral","true"
"est","617","b","html-keyboard-response","28","83439","","","practice","laundry","blue","neutral","true"
"est","524","g","html-keyboard-response","30","84218","","","practice","journal","green","neutral","true"
"est","447","b","html-keyboard-response","32","84919","","","practice","blanket","green","neutral","false"
"est","521","g","html-keyboard-response","34","85694","","","practice","jacket","green","neutral","true"
"est","902","g","html-keyboard-response","36","86851","","","practice","helmet","green","neutral","true"
"est","504","g","html-keyboard-response","38","87609","","","practice","highway","green","neutral","true"
"est","498","b","html-keyboard-response","40","88362","","","practice","caramel","blue","neutral","true"
"est","767","r","html-keyboard-response","42","89384","","","practice","sandbox","red","neutral","true"
"est","1350","r","html-keyboard-response","44","90987","","","practice","ceiling","red","neutral","true"
"est","388","r","html-keyboard-response","46","91630","","","practice","machine","red","neutral","true"
"est","462","r","html-keyboard-response","48","92346","","","practice","stadium","red","neutral","true"
"est","506","r","html-keyboard-response","50","93108","","","practice","monitor","red","neutral","true"
